numero_de_cliente,Predicted
93994244,0
121971453,0
33753606,0
196177463,0
133553325,0
65208369,0
131263685,0
89364502,0
126807223,0
78065690,0
113489012,0
112601349,0
194624026,0
140727036,0
44777381,0
98060412,0
138613441,0
71822060,0
98934346,0
82754798,0
39404556,0
63112302,0
79719530,0
120098992,0
63113240,0
64222653,0
178164350,0
114357606,0
32323431,0
67096553,0
140857552,0
62733497,0
144985139,0
99416239,0
162323744,0
38143961,0
61607257,0
35791610,0
112532835,0
174819866,0
116041094,0
135644477,0
95103380,0
39512332,0
156950178,0
66489681,0
157189625,0
97788159,0
115878167,0
34028987,0
148104111,0
44997513,0
150172623,0
60662824,0
86956970,0
39297471,0
72271867,0
146676532,0
44297728,0
80797508,0
69217314,0
121878767,0
94982241,0
108743173,0
137355856,0
104028621,0
39212049,0
61136299,0
155648743,0
84953549,0
123946805,0
116126456,0
112776071,0
98792619,0
91745080,0
127742062,0
122946718,0
196387774,0
100714793,0
79511725,0
119727835,0
127163881,0
140772891,0
116260772,0
72594505,0
208267757,0
100999136,0
44884131,0
147057499,0
55951934,0
44505987,0
100513157,0
90469009,0
111477665,0
97348044,0
130922216,0
104979933,0
135495357,0
60597300,0
90123869,0
157791108,0
59775735,0
106470894,0
139580919,0
92303058,0
162404299,0
110439985,0
44407389,0
93748915,0
147570413,0
63000874,0
152992132,0
73415320,0
81408268,0
123542042,0
175185466,0
93911675,0
74425395,0
150157423,0
82997344,0
122259250,0
157371196,0
130520316,0
87073668,0
105286621,0
78213537,0
196335100,0
193486762,0
56236731,0
198884034,0
198927401,0
121402964,0
57715119,0
208122713,0
108866968,0
76330752,0
102432015,0
84110053,0
188588349,0
138985456,0
101674000,0
114588298,0
74450829,0
120007668,0
94169045,0
43962803,0
78864684,0
116040976,0
199567780,0
72242861,0
110413752,0
43883609,0
183658837,0
76522252,0
123666202,0
109774083,0
132351779,0
127300911,0
150970975,0
92140802,0
76591359,0
113590580,0
140992618,0
94352471,0
203587492,0
136745066,0
106602051,0
131431853,0
100752919,0
59785288,0
141649479,0
118756015,0
208534996,0
97197987,0
90393260,0
78292573,0
127197339,0
59283024,0
92636680,0
190137275,0
81215762,0
188664907,0
31605773,0
180390143,0
155918913,0
88048587,0
67029558,0
65272176,0
58388848,0
104017932,0
208478661,0
45500221,0
39122098,0
154430014,0
131325745,0
65601180,0
77092843,0
35263319,0
108137081,0
125783420,0
147752941,0
32132691,0
32018046,0
163802812,0
82090396,0
163016461,0
92685406,0
86564219,0
166892403,0
36738954,0
84910675,0
90339737,0
130507042,0
91852935,0
80176887,0
62500278,0
43651437,0
146983911,0
89720627,0
62968700,0
192701467,0
96414636,0
61396235,0
176257394,0
135060995,0
127097656,0
81795818,0
139436438,0
127904684,0
45495750,0
61927160,0
142838589,0
116084343,0
174595629,0
82165267,0
115671951,0
124237622,0
153782904,0
115046287,0
76201134,0
108083212,0
120144372,0
39713583,0
75325098,0
97363016,0
109391113,0
192329580,0
166327240,0
35591948,0
112805453,0
141094768,0
60863671,0
36752623,0
31439193,0
76644289,0
156798818,0
186618672,0
184478962,0
62094184,0
106771759,0
81456600,0
129374801,0
77760808,0
192132445,0
185324668,0
77057382,0
67111871,0
34283515,0
83779006,0
164649782,0
74458379,0
88151715,0
80048918,0
146724745,0
72394458,0
163614727,0
112420913,0
32004001,0
108976806,0
160220353,0
204515798,0
128609591,0
145256602,0
36647334,0
95480774,0
117359130,0
136084582,0
99628081,0
152210518,0
72047857,0
107232176,0
45107391,0
105694709,0
134511061,0
42316790,0
38989549,0
34524323,0
167108054,0
194858617,0
63234735,0
32718965,0
61172254,0
64843105,0
111221164,0
37127796,0
66389287,0
104415855,0
44493136,0
147040346,0
37788310,0
128542862,0
62379089,0
97170944,0
107334119,0
86943754,0
124474217,0
103314003,0
80763981,0
184527777,0
191637307,0
161963424,0
139211973,0
89380352,0
81775260,0
163758656,0
75958095,0
60350669,0
74818679,0
101327459,0
103721449,0
153765316,0
109448080,0
91176433,0
31259823,0
145769121,0
155518099,0
141510150,0
130663682,0
167101244,0
115777960,0
97961430,0
44110590,0
56102169,0
86319107,0
134178386,0
129807307,0
102940300,0
78062206,0
96437247,0
80926217,0
141074910,0
97272759,0
136571400,0
84892673,0
37930590,0
73920229,0
122973445,0
61600397,0
160847389,0
119993495,0
131239297,0
118197277,0
200705469,0
78281874,0
142184807,0
35487103,0
34428252,0
135928455,0
75691616,0
59535104,0
40065750,0
95262370,0
96183885,0
87567720,0
209789354,0
56254566,0
98966916,0
84575059,0
63513916,0
36303181,0
54650627,0
133420805,0
161588567,0
148812621,0
36728413,0
130725071,0
78670095,0
132100114,0
178295299,0
122949392,0
194581242,0
118375808,0
57012107,0
119872168,0
150950377,0
107180331,0
177036096,0
166598526,0
203988317,0
76774124,0
132823892,0
77683509,0
114886597,0
156183379,0
142382949,0
44924724,0
111635984,0
177538015,0
89730022,0
191814811,0
39810256,0
90306407,0
89725226,0
211534162,0
126641167,0
101297465,0
130353994,0
90630308,0
37352498,0
45300273,0
35859868,0
33685624,0
117173532,0
90769025,0
150968300,0
145017146,0
39185382,0
62393410,0
193913662,0
35862750,0
76003565,0
86069455,0
162291085,0
125632869,0
161736699,0
94037118,0
185697749,0
131266034,0
165583082,0
106533783,0
90737087,0
86632980,0
63935615,0
32979009,0
118640165,0
65278444,0
44538349,0
127306507,0
91334899,0
81273144,0
82576218,0
143715661,0
120195082,0
42135860,0
64153013,0
110747413,0
68931668,0
32138563,0
163747315,0
151525311,0
64383330,0
69684077,0
62364749,0
97663190,0
174276949,0
90649662,0
86621749,0
84630388,0
141471629,0
75636267,0
61269420,0
176524979,0
36735845,0
176033788,0
62556397,0
126773252,0
66804728,0
179407831,0
97336576,0
118261202,0
74762531,0
172667493,0
117875952,0
195127149,0
131849861,0
196685046,0
93803425,0
59938445,0
208163110,0
156492100,0
120236376,0
157364070,0
130153414,0
137080070,0
82084267,0
75786848,0
63282760,0
151629722,0
124513359,0
36739210,0
149008582,0
131795528,0
66479328,0
66441863,0
142391683,0
39184780,0
45101686,0
107245836,0
78033663,0
75959507,0
152086240,0
69644065,0
106443822,0
146022128,0
128146726,0
193975287,0
156294748,0
64159625,0
139769330,0
31384230,0
128636544,0
122287221,0
35773173,0
155589940,0
143072992,0
33614691,0
80826564,0
66257508,0
62304998,0
79360010,0
74246025,0
86033560,0
86859201,0
82541141,0
57933504,0
67502865,0
90741341,0
113667207,0
149818886,0
62448404,0
157692353,0
85342776,0
35321994,0
134162042,0
127455419,0
39802064,0
116620874,0
82566970,0
90347652,0
115711232,0
69890283,0
98656231,0
106892997,0
115297005,0
57537703,0
88717322,0
130489484,0
178534312,0
102823079,0
116060251,0
78185329,0
68127611,0
39150720,0
100462723,0
58369750,0
210364959,0
119826107,0
45594880,0
133572146,0
42778391,0
61041334,0
77178205,0
80093686,0
77929786,0
66755578,0
109555274,0
134992629,0
87131079,0
34985411,0
41960300,0
83923764,0
79977156,0
145125396,0
117524861,0
127159706,0
75387494,0
62431764,0
160316937,0
106645103,0
79543900,0
150254540,0
126815938,0
88626986,0
59387050,0
80566253,0
143637316,0
75934083,0
101948543,0
75804850,0
91548033,0
126723026,0
185515951,0
133706037,0
42994565,0
72266765,0
132560285,0
62235003,0
62262362,0
136698688,0
135254450,0
40059138,0
77608856,0
121735096,0
136718053,0
209918912,0
44615875,0
148413149,0
118835524,0
76420309,0
83577519,0
87942548,0
108268080,0
95711841,0
87313430,0
126635413,0
83887918,0
125914034,0
44400451,0
87130280,0
79335918,0
41781857,0
180198199,0
80267559,0
59150258,0
166604921,0
160219307,0
96548123,0
212468596,0
117985534,0
129440434,0
74793255,0
76517613,0
148444396,0
74476589,0
81572814,0
129247473,0
84059481,0
185193057,0
113579161,0
80266849,0
131768180,0
87646391,0
132211512,0
32402694,0
33946556,0
96675697,0
128464685,0
63595873,0
74506444,0
118805442,0
164076842,0
120888007,0
141151123,0
173993188,0
209929601,0
89832568,0
164164138,0
63560047,0
63210732,0
32916426,0
39670700,0
89655467,0
117240636,0
64139511,0
66783765,0
66850770,0
123881507,0
114555028,0
195371550,0
133718522,0
59371416,0
130165395,0
133294800,0
136119037,0
198909705,0
159501224,0
139247968,0
78389176,0
107652414,0
77685503,0
192739435,0
41554600,0
61775909,0
118443454,0
71470692,0
61772425,0
61505146,0
78730951,0
62914920,0
161951906,0
31955008,0
40499608,0
76000130,0
67464817,0
76276597,0
40490104,0
124518432,0
87561197,0
59214026,0
97523190,0
84458618,0
110466179,0
182892068,0
136923212,0
38816328,0
32463461,0
145164963,0
37353307,0
77834021,0
77898351,0
177563824,0
63373008,0
162800455,0
133302538,0
73231637,0
143148800,0
39142015,0
147260320,0
78972342,0
140960403,0
58534296,0
57540674,0
44453618,0
78809661,0
63859293,0
145247463,0
76586572,0
155089452,0
43690589,0
102450995,0
110813559,0
111119320,0
121142702,0
90966704,0
43069012,0
78439876,0
85311805,0
64501281,0
91812154,0
96435333,0
155063002,0
79377884,0
80547047,0
174426642,0
68234992,0
120896998,0
106551302,0
36489628,0
109486354,0
93792490,0
145333763,0
36238308,0
66410359,0
160196952,0
204655522,0
59000625,0
151831062,0
115263626,0
125787614,0
111968609,0
193659411,0
141976992,0
62258799,0
88821466,0
81649728,0
84057250,0
78603751,0
38795187,0
82663830,0
160945167,0
81342162,0
131219992,0
177957631,0
84603345,0
88713483,0
164103006,0
44508563,0
153853531,0
207223030,0
204037892,0
150579073,0
83312500,0
82150660,0
127187795,0
164118284,0
69859618,0
94093404,0
90669698,0
162273784,0
203780927,0
37276837,0
156150326,0
60087683,0
105639755,0
62139011,0
64982276,0
38524888,0
81151511,0
88674972,0
103717294,0
43957404,0
84501027,0
42102847,0
76431846,0
148493171,0
62528594,0
85915203,0
212400002,0
59692741,0
117736060,0
84255008,0
122777711,0
38956071,0
60254746,0
97690835,0
34374660,0
114489355,0
184366636,0
60428017,0
85339055,0
148228992,0
99730231,0
149724888,0
42760577,0
42905828,0
121618980,0
62778858,0
99554305,0
78426819,0
136770973,0
61613030,0
166591804,0
139920690,0
78207487,0
88162660,0
44709705,0
119424305,0
93360310,0
63992799,0
139648299,0
131536520,0
112776416,0
142649290,0
160866477,0
97771154,0
127373186,0
165403544,0
85604804,0
211661687,0
116044361,0
116088764,0
32444590,0
164986336,0
98563486,0
75836620,0
73563996,0
153838884,0
107998541,0
93041650,0
124550114,0
125277859,0
80541648,0
149423569,0
32090054,0
82100513,0
61687131,0
145715697,0
107017660,0
31844380,0
66872089,0
31984992,0
174011556,0
163561333,0
41274224,0
77294400,0
109072956,0
62627833,0
125092498,0
121502696,0
37576301,0
43617870,0
112122595,0
111611734,0
111856944,0
128154069,0
63898752,0
63095465,0
80557578,0
146535427,0
35376544,0
163820074,0
194187198,0
45563120,0
107176433,0
82299869,0
32620792,0
44906535,0
74486152,0
196296638,0
114132263,0
32968834,0
57558676,0
74870771,0
150303405,0
146441389,0
107035761,0
81579733,0
38596650,0
138953834,0
93786479,0
98775811,0
161349910,0
102869061,0
175609563,0
84316120,0
118069288,0
82308850,0
92716535,0
44044701,0
39014855,0
67026350,0
109274868,0
91969890,0
74561991,0
89295256,0
198933204,0
76530611,0
74024709,0
123843075,0
91307343,0
92439436,0
86769043,0
33094286,0
89882932,0
192313858,0
79346646,0
77935342,0
32725706,0
34906099,0
83132725,0
115834306,0
58233056,0
56351485,0
66603418,0
34006968,0
61304201,0
64090074,0
125322331,0
147113894,0
34602303,0
44759862,0
117371053,0
40403439,0
151136557,0
38872930,0
79605891,0
151367368,0
104870637,0
41407563,0
88370800,0
61332151,0
143194832,0
150525816,0
71850564,0
35700967,0
60299110,0
37454381,0
105029873,0
85870968,0
34950196,0
140449414,0
82913304,0
78430885,0
94652014,0
130778397,0
212382148,0
118759134,0
76724253,0
80819468,0
70561899,0
90213297,0
72420987,0
49439960,0
63997922,0
164174432,0
159353565,0
108530384,0
209859685,0
39204075,0
39634084,0
133785774,0
158251170,0
109619466,0
45319252,0
56894047,0
165422977,0
198849944,0
178268612,0
80548547,0
121139652,0
121134283,0
57727446,0
79658802,0
94322596,0
66186417,0
208184290,0
67843514,0
78477223,0
123231397,0
97655216,0
37677464,0
58145937,0
130534825,0
97338392,0
177550431,0
36291870,0
104010096,0
141015407,0
193542111,0
135933172,0
65645504,0
78530884,0
45038146,0
131883092,0
127024512,0
33744160,0
66345348,0
159838765,0
128225525,0
157957727,0
129162101,0
125504465,0
72198753,0
74250516,0
139051227,0
35950550,0
87670295,0
135885275,0
139390455,0
83275341,0
58864099,0
122389598,0
91765757,0
34497349,0
35624892,0
65060621,0
61221296,0
42677830,0
126029962,0
40973389,0
32127776,0
113560122,0
85953764,0
42576509,0
66798629,0
40144391,0
164828659,0
40719325,0
84872411,0
34047769,0
116359191,0
129863011,0
110179240,0
85286559,0
107731943,0
165449052,0
111327391,0
57717330,0
139782525,0
81524443,0
67601758,0
43370597,0
185446390,0
33014777,0
102432963,0
92418118,0
39281324,0
122825598,0
81500895,0
195267100,0
66581784,0
42750145,0
161234070,0
117660124,0
80125851,0
144511141,0
65411130,0
137233206,0
123946627,0
128151740,0
38533781,0
120582424,0
189792835,0
196215727,0
93308001,0
33844189,0
34375529,0
120375607,0
96904159,0
142376356,0
34207005,0
57682530,0
177786363,0
42640335,0
135068970,0
198939461,0
39522212,0
180855840,0
87843270,0
32710497,0
73052158,0
136114132,0
80708257,0
108749845,0
75871470,0
65316609,0
177278839,0
76797485,0
113541913,0
76450460,0
112525117,0
130090199,0
72769631,0
31998385,0
82368166,0
43037913,0
128352635,0
40395721,0
43192352,0
75247059,0
176824077,0
43339794,0
37696039,0
182694310,0
80677493,0
164200360,0
148315834,0
118279589,0
100432631,0
134676940,0
156545327,0
71766642,0
61544910,0
32329609,0
106487890,0
132623845,0
107801189,0
156818123,0
124472055,0
166997968,0
127016311,0
67272992,0
38603351,0
76870047,0
41155769,0
32572076,0
110358067,0
95832310,0
41969301,0
51156757,0
81418483,0
104211584,0
196675562,0
66907570,0
176171005,0
119650763,0
123965448,0
77942912,0
195401090,0
110710264,0
133379363,0
208503878,0
164081125,0
106668118,0
58474842,0
185600070,0
118540443,0
150648515,0
85507105,0
158736577,0
104245703,0
111400929,0
97829177,0
208447325,0
88539788,0
177640876,0
141299572,0
129944869,0
79991654,0
44374504,0
162377108,0
67480974,0
156192785,0
165761159,0
152551039,0
44349830,0
134324200,0
106500128,0
36757962,0
117048554,0
41469030,0
110809207,0
42668395,0
110219952,0
57979654,0
133512622,0
129172671,0
66721755,0
40312185,0
64225880,0
131740722,0
49836382,0
86957236,0
119008588,0
38696481,0
192917848,0
96642900,0
64130076,0
194536295,0
102899756,0
71830242,0
38760693,0
179377719,0
66160934,0
64520665,0
78073260,0
164744817,0
109555412,0
126064417,0
94056255,0
64737767,0
106467815,0
55761905,0
168825720,0
39674105,0
56580964,0
58047715,0
116772639,0
64571691,0
177537008,0
59880343,0
94851409,0
39831387,0
130693143,0
88004904,0
117118391,0
119770008,0
44211784,0
134366846,0
87982520,0
121893246,0
38173234,0
69843629,0
148443725,0
161912013,0
161524365,0
85302952,0
75210996,0
86044100,0
115314800,0
74660331,0
87586216,0
35125698,0
73650977,0
79872351,0
33614434,0
38222513,0
144542398,0
93404585,0
97701929,0
75435273,0
31628739,0
39180881,0
40510672,0
32577149,0
122581967,0
115753464,0
61352809,0
85257128,0
120555125,0
118447067,0
62714893,0
142980149,0
104056138,0
83933742,0
109090188,0
63462930,0
174982823,0
125818240,0
104076982,0
112671887,0
181336588,0
84566552,0
120542828,0
93498158,0
95296065,0
78257328,0
142435633,0
68192128,0
82475015,0
128157790,0
59861403,0
102730216,0
107995215,0
116291772,0
90812560,0
164059718,0
148575207,0
141648374,0
44254134,0
111925351,0
140661571,0
75773662,0
158311661,0
150072624,0
59578797,0
98276853,0
172173006,0
112579409,0
107405625,0
80649937,0
78762079,0
82671607,0
121825797,0
128530249,0
117704932,0
206185735,0
128693877,0
92132363,0
59352467,0
152803701,0
77122511,0
149500937,0
63229079,0
175229593,0
110627883,0
121575849,0
80655247,0
147275094,0
88184048,0
34135046,0
101279759,0
36375209,0
34142863,0
174004844,0
88743250,0
145518354,0
146667206,0
106172368,0
178884189,0
129448102,0
34251113,0
87837516,0
59431996,0
87108804,0
81229757,0
143086790,0
121868779,0
57620963,0
86998383,0
58760922,0
100829093,0
114680431,0
109235331,0
158953955,0
96305232,0
99203293,0
120338399,0
64571809,0
58951593,0
73178104,0
87229311,0
193893922,0
45501711,0
98412451,0
102257422,0
94976062,0
163019314,0
65117924,0
192094911,0
137232881,0
95439845,0
62469890,0
180090847,0
36550316,0
87607900,0
78599310,0
173133763,0
80583959,0
144597648,0
194716297,0
58218824,0
66802212,0
63143559,0
112572609,0
152236643,0
132624220,0
166027766,0
45331549,0
86529941,0
144483368,0
95373610,0
44050603,0
125760256,0
78214168,0
206234935,0
36327914,0
171458230,0
78733004,0
85153053,0
164839269,0
204424405,0
177024114,0
37399487,0
76006713,0
115920566,0
179159758,0
154554539,0
43564002,0
174994845,0
41811210,0
63826822,0
75460835,0
34238963,0
128255173,0
160003864,0
71041345,0
33458998,0
97757416,0
43917985,0
87087939,0
85945987,0
138575325,0
72335210,0
159684651,0
61178265,0
44590658,0
42998967,0
93576454,0
61807047,0
131450645,0
141765753,0
126697355,0
81649363,0
109627855,0
206724033,0
133470183,0
89386531,0
92185915,0
88878246,0
153484240,0
62795429,0
164070071,0
31136275,0
56562754,0
102909576,0
84280659,0
97593807,0
75074489,0
34120528,0
135944068,0
68216171,0
192888733,0
60966769,0
193526497,0
45471974,0
40512567,0
120582000,0
108271623,0
100527192,0
42743186,0
128124500,0
32645535,0
106800361,0
104972195,0
122837915,0
180990530,0
67402718,0
123133678,0
99603693,0
35360752,0
43116001,0
34542542,0
124625143,0
63028569,0
130389692,0
133703876,0
62272833,0
184817904,0
183471581,0
126856700,0
150029681,0
135195617,0
144944210,0
94275291,0
119461909,0
119420131,0
143186058,0
33923708,0
60750526,0
134544203,0
43598792,0
149226266,0
95509742,0
140317033,0
128829643,0
37078655,0
158312391,0
77239851,0
73320078,0
90782093,0
136613425,0
71983527,0
56062316,0
72468243,0
132580152,0
106236007,0
138583615,0
124701553,0
104251191,0
110412666,0
119200127,0
65711907,0
41450367,0
90703077,0
127465970,0
59973156,0
80305192,0
43598309,0
45282754,0
102348055,0
95785074,0
119324060,0
61603921,0
76266254,0
40708795,0
79384200,0
62570125,0
90138831,0
81334276,0
99131393,0
176939857,0
63875973,0
109247401,0
106906351,0
134994820,0
89550238,0
73710974,0
82497843,0
31350959,0
172096941,0
129213837,0
191848220,0
62973062,0
142743081,0
78902840,0
160193577,0
113050624,0
32565473,0
145742473,0
40294696,0
40447526,0
121652645,0
200704482,0
31726932,0
136552944,0
61747721,0
79503751,0
152897531,0
75610873,0
92767788,0
72884345,0
81472519,0
85374764,0
71591032,0
149026465,0
127874098,0
59184220,0
67045744,0
67992506,0
180450969,0
130767688,0
38819358,0
114169472,0
134690254,0
150029582,0
135399385,0
137978006,0
80567309,0
86431492,0
84363879,0
95869271,0
57561765,0
108299051,0
139421880,0
109172600,0
145653499,0
113049410,0
82951865,0
135788000,0
78142821,0
162905241,0
44096586,0
74373007,0
150423784,0
91219839,0
67335180,0
130743892,0
98978690,0
123095295,0
64737461,0
125333879,0
185851922,0
56876005,0
141032777,0
195112848,0
158118670,0
147280868,0
103685544,0
38034260,0
135024359,0
119518718,0
40097718,0
42966239,0
116260170,0
56421431,0
115480599,0
112249133,0
164165441,0
82941590,0
44479704,0
67199424,0
203640196,0
35703533,0
100555419,0
35368322,0
94093779,0
195352916,0
151664542,0
141906158,0
107001287,0
185340529,0
81335046,0
83297804,0
98368857,0
181193844,0
92210540,0
194462678,0
145620840,0
42010082,0
31775638,0
114277800,0
133470588,0
40289001,0
93521628,0
61498849,0
72599183,0
167222433,0
65719003,0
198628579,0
73407711,0
192136560,0
130608699,0
86554310,0
36718139,0
79606612,0
33840251,0
105013045,0
111056036,0
38828556,0
177740440,0
114844622,0
61825336,0
32873434,0
74753125,0
130907758,0
80497491,0
164315469,0
40010589,0
114235864,0
95207080,0
106949096,0
110565299,0
59411339,0
136063649,0
139175791,0
74937174,0
192694183,0
149119171,0
96054830,0
88827181,0
155615206,0
90901011,0
145190062,0
98663899,0
75046262,0
114717185,0
104246049,0
95842021,0
81158528,0
83198733,0
115989308,0
39934504,0
81640520,0
90269623,0
56021120,0
89804173,0
77952525,0
69978211,0
128563273,0
94810510,0
76293928,0
61771260,0
164719975,0
63932249,0
38527898,0
74685282,0
63738213,0
111926634,0
134761344,0
194083567,0
87107244,0
86545427,0
153903037,0
74936512,0
86042393,0
115496746,0
89928451,0
83445759,0
129476428,0
137215866,0
162043881,0
85701230,0
57799860,0
120417040,0
84825155,0
86035593,0
184616179,0
167128346,0
111576727,0
127317936,0
145041534,0
86995017,0
166180301,0
118880875,0
161985295,0
57704529,0
127752800,0
36115994,0
35553733,0
76592968,0
120007984,0
110659791,0
43366482,0
88102377,0
40236169,0
78213764,0
96125496,0
85988534,0
33667148,0
75688547,0
83749417,0
66671469,0
78861180,0
152030329,0
86543325,0
63813321,0
32006172,0
39713287,0
149968302,0
159048644,0
42534760,0
32516836,0
119932896,0
66304902,0
44038927,0
207044094,0
73729894,0
175889100,0
98808874,0
40267623,0
85278012,0
98466635,0
38891514,0
64761306,0
32020168,0
125129420,0
130487845,0
97508998,0
79439786,0
75290940,0
100146699,0
71886538,0
103276824,0
130545513,0
163165937,0
143736160,0
111725856,0
83135469,0
44596402,0
129003082,0
150484443,0
37584601,0
81210955,0
122863073,0
74870524,0
60185491,0
132235555,0
36086514,0
169759928,0
86825576,0
58153754,0
119545011,0
104920597,0
104762209,0
133360305,0
82748205,0
85652840,0
139022378,0
32865963,0
94218383,0
142408294,0
136857727,0
102598979,0
127276049,0
67466851,0
149588747,0
86141730,0
211556704,0
56095655,0
97504507,0
103617769,0
128172120,0
37776219,0
111477231,0
96703529,0
78237855,0
120231076,0
85492044,0
64017621,0
76750743,0
148270345,0
59161549,0
40926824,0
114970923,0
60135126,0
85127234,0
105560236,0
68280520,0
113820058,0
132600681,0
80600925,0
94031512,0
150578194,0
121768998,0
148725758,0
75075151,0
194131425,0
96241602,0
42603502,0
137932685,0
162026284,0
59247948,0
144477693,0
112537207,0
80937439,0
88656525,0
124011549,0
85751111,0
113691990,0
137865542,0
59340436,0
122042119,0
104619426,0
63752899,0
66371630,0
78836467,0
139084567,0
115540014,0
80158885,0
139832140,0
138940697,0
111187065,0
76645760,0
83066688,0
166323055,0
161754149,0
72506172,0
89153845,0
107364972,0
39126766,0
139987872,0
72320288,0
58472217,0
160833453,0
89119844,0
35817981,0
40726925,0
140478510,0
79601874,0
42442884,0
107578905,0
177621452,0
44974220,0
43075733,0
97315869,0
121508637,0
131213547,0
99637328,0
142332712,0
75389063,0
39409017,0
212302846,0
93504317,0
125243848,0
35729885,0
80292026,0
205762644,0
62363653,0
73990876,0
153084116,0
71841878,0
87873787,0
135039944,0
132397515,0
35296807,0
167886835,0
133682784,0
145332213,0
110869076,0
113705965,0
112838121,0
166559945,0
91209407,0
131234066,0
66957313,0
179053374,0
38361882,0
130371621,0
116365656,0
152464957,0
65075100,0
31245147,0
83901390,0
129431748,0
143185821,0
95543022,0
75862390,0
160028429,0
133564063,0
157023598,0
116330806,0
74147349,0
100746958,0
60323458,0
88579671,0
37513421,0
122256023,0
33366766,0
135482822,0
98783983,0
124127675,0
95541107,0
84446784,0
71435369,0
44661768,0
103410083,0
75939008,0
41637909,0
112281653,0
32350918,0
56186702,0
127309300,0
94388663,0
122195118,0
115048162,0
206904587,0
32516855,0
159302964,0
199554802,0
130952339,0
149890648,0
116014456,0
62215856,0
33847406,0
154679183,0
143676735,0
117137982,0
39527413,0
61211693,0
106935644,0
106807675,0
38598841,0
149162567,0
74402379,0
115806869,0
194463645,0
89130622,0
195284372,0
176571464,0
122634552,0
84510393,0
61181758,0
43628036,0
35360466,0
193786324,0
166374111,0
93428469,0
36950114,0
76444460,0
76033243,0
179065119,0
113292804,0
99685808,0
39950059,0
36835034,0
149963663,0
112768294,0
115052475,0
106183215,0
174203549,0
121405115,0
100552408,0
36623775,0
33228474,0
84893206,0
174159787,0
78022145,0
103148331,0
138015767,0
44422391,0
157409855,0
141026924,0
60679919,0
58248433,0
101297485,0
100810587,0
116836150,0
75546464,0
106379482,0
76834980,0
194979332,0
203568335,0
67361295,0
133496634,0
42111838,0
80305291,0
45508403,0
118561593,0
32274724,0
92073955,0
142255424,0
32773209,0
131086595,0
43289262,0
120157795,0
98023145,0
135552512,0
178892628,0
144606768,0
63916418,0
90950596,0
157308820,0
181002236,0
147219301,0
83442019,0
120390480,0
75810801,0
140839876,0
78153727,0
129180912,0
44973391,0
69253219,0
97150879,0
80671660,0
179355315,0
127090264,0
36279672,0
67942121,0
106527240,0
60627511,0
82517178,0
110152868,0
117746867,0
103239714,0
68954595,0
32895217,0
180318134,0
39550557,0
119672506,0
38156772,0
64040845,0
64369374,0
111610856,0
131879608,0
45239742,0
194837555,0
120551029,0
56340293,0
121391387,0
61688454,0
122106064,0
96783562,0
72338941,0
135829236,0
112980500,0
101736159,0
115674843,0
63820575,0
63789732,0
84082003,0
41013420,0
127555685,0
180038350,0
110092457,0
72804806,0
180749465,0
77608086,0
66455680,0
87395032,0
37780651,0
115242525,0
75863031,0
33062832,0
95923939,0
100686892,0
193746174,0
66851955,0
165394730,0
120057875,0
99824348,0
113568817,0
80183352,0
59525826,0
99221808,0
116215549,0
75115508,0
122768631,0
118370715,0
99577884,0
108853673,0
80781489,0
106518525,0
42777286,0
130021487,0
109717500,0
120115691,0
60434442,0
107459325,0
42636358,0
62211464,0
165359792,0
99316398,0
37545379,0
41888321,0
131957745,0
32968291,0
75146666,0
120788778,0
131946514,0
153316782,0
142408462,0
41498639,0
142667805,0
111801448,0
37756174,0
142128767,0
89961287,0
61952732,0
116485799,0
41579481,0
63850578,0
114878514,0
125312156,0
36507502,0
90338572,0
100079398,0
36380075,0
127743720,0
63764821,0
137945032,0
61148212,0
146555067,0
141179005,0
61239584,0
115061299,0
179781464,0
100732805,0
44212543,0
107113988,0
66943998,0
79647176,0
35096119,0
177566202,0
66568026,0
84696702,0
124120135,0
148059373,0
64366009,0
56546578,0
59578017,0
35273702,0
102283557,0
103942223,0
40050985,0
60515086,0
105901290,0
180964998,0
42721611,0
64264411,0
154101544,0
32016141,0
139918005,0
44321425,0
75778834,0
95470006,0
62242731,0
139978111,0
57995110,0
55742778,0
31484179,0
69816014,0
87451605,0
39029491,0
125254883,0
94437981,0
142511984,0
148589943,0
131505619,0
163106068,0
37595497,0
37415880,0
160631087,0
100676371,0
160204147,0
91992432,0
118149508,0
110587170,0
97216009,0
65795413,0
67150747,0
163647781,0
37547284,0
81419036,0
98283031,0
55925079,0
32067670,0
66503725,0
194496126,0
141687675,0
82598424,0
116844983,0
146221534,0
79259073,0
164318055,0
119469380,0
145038909,0
89082567,0
94705961,0
38535754,0
122472019,0
59721738,0
124288125,0
117706639,0
135786885,0
175285080,0
65239192,0
158809326,0
62724683,0
56136160,0
40980850,0
175942869,0
102302862,0
123223955,0
71684705,0
41573244,0
101859707,0
69046481,0
153464392,0
192372039,0
100640218,0
73163922,0
92716387,0
63281744,0
134795197,0
77685839,0
88201112,0
61452906,0
37371575,0
145659164,0
75348519,0
39618697,0
158692726,0
63300417,0
99823489,0
81439782,0
127923742,0
150894387,0
36546733,0
81540669,0
144960919,0
100387705,0
42582855,0
157107332,0
77825257,0
194207371,0
122594945,0
113410361,0
123588735,0
45069225,0
141114182,0
153905919,0
92184228,0
108250936,0
37934794,0
55710445,0
150806666,0
55949862,0
108505079,0
77278905,0
154048081,0
